Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters
Whites,9.0,790.222418591,132745.49955,Social,263.407472864,No,503.954948986,No,Female,After_16:00,0.740721815499,0.746087254491,6.75450430252,0.755821890198,3.61124291085,3.48145616241,,9.33075447101,499.002183771,,60613.3129424,No,253970.590608,22.3383567831,27.5172076153,34.52435832,69656.9042333,70.0,Below_30,2.0,763.104071335,7.0,Car,Public_Sector,527.213222085,0.0,No
Oranges,4.0,942.187473575,136853.319831,Military,314.062491192,No,435.75187636,Yes,Female,By_16:00,0.757255862467,0.967052385677,2.93338733492,3.1112240185,3.91205332708,6.60688149277,5501.0,82.2824116563,377.190615684,5111.89999497,49810.0278093,Maybe,189879.697751,19.4213958222,142.15859706,15.6901307171,98959.3108647,30.0,45_and_up,2.0,648.851016891,8.0,Public_or_other,Student_or_Unemployed,531.608550278,0.0,Yes
Purples,3.0,96.1962194097,13113.7281541,Financial,32.0654064699,No,408.968093588,Yes,Female,After_16:00,0.41203554091,0.361347124446,9.45196290733,3.73466068879,0.949619070161,6.20072384831,4841.0,45.2784967143,468.955688817,5027.59231351,56171.359645,No,167254.901573,21.6553847534,96.581743471,92.3274419038,1070.25569855,60.0,Below_30,2.0,717.357949917,11.0,Public_or_other,Services_or_Retail,508.802041244,1.0,No
Oranges,9.0,271.932723347,45025.6793866,Other,90.6442411158,No,496.72961936,Yes,Male,By_16:00,0.74168440653,0.0613759376574,1.48000418674,5.25217426009,5.73182956316,6.54761817772,4369.0,67.529395665,356.874362963,5681.04491953,45894.4577726,Maybe,246740.31475,18.8911186266,182.410079764,17.599371518,8317.02268858,50.0,30-45,0.0,564.340436569,11.0,Public_or_other,Industry_or_other,386.961095933,0.0,No
Browns,5.0,87.3534767992,14813.3611904,Financial,29.1178255997,No,508.738578013,No,Female,After_16:00,0.508577580098,0.83026281395,4.80957142543,,,7.21736002946,7597.0,60.3686846094,475.655636615,6038.69705336,57685.5470235,No,258814.940758,21.8095308665,34.2239216677,50.1568355365,886.965593256,60.0,45_and_up,1.0,717.75828441,6.0,Foot_or_bicycle,Industry_or_other,477.588707311,2.0,No
Pinks,6.0,96.8180316834,22573.9325724,Healthcare,32.2726772278,No,699.4750517,No,Female,After_16:00,0.719098965405,0.51042495505,8.39502481045,3.68720312836,0.00394993461668,0.412260137964,6453.0,32.6531617437,653.070906748,8300.8923305,75437.794023,No,489265.347951,25.5552520384,251.586614409,41.5812336374,1083.79837268,80.0,30-45,4.0,903.386225683,7.0,Car,Hightech,491.349808878,2.0,No
Browns,8.0,195.537547875,32524.2885074,Education,65.1791826251,No,498.998103343,Yes,Female,By_16:00,0.973403194221,0.619459832786,6.36905991938,9.49752235087,3.090713243,2.0060346555,9384.0,51.0415820871,445.441459553,5880.86395254,55451.4303932,No,248999.10714,21.1054841108,55.0478546264,44.6766125737,4323.5050303,100.0,Below_30,0.0,697.169860283,10.0,Car,Hightech,492.745472702,0.0,No
Blues,7.0,1096.7434302,62092.7496175,Healthcare,365.581143401,Yes,169.846696796,Yes,Male,After_16:00,0.909863607725,0.0251711597666,4.03251574142,4.25923787989,,6.96178884711,4514.0,19.5782078896,462.362953176,2623.19287431,54690.827148,Yes,28847.9004124,21.5026266576,362.193010682,2.55602197722,134025.153554,80.0,Below_30,2.0,755.163437286,11.0,Public_or_other,Public_Sector,644.104219495,0.0,Yes
Reds,10.0,496.885682818,74978.9153506,Other,165.628560939,No,452.693152228,Yes,Male,After_16:00,0.761412010994,0.884593976196,8.54496313259,1.68248004047,8.89533439185,2.04964958597,5754.0,47.3009008914,434.429225143,5395.78997257,53208.8321959,Maybe,204931.090074,20.8429658433,87.0415739137,82.9306087922,27608.4487597,50.0,45_and_up,2.0,670.140630821,10.0,Foot_or_bicycle,Hightech,467.77002594,0.0,Yes
Browns,7.0,48.0504581583,4839.85468445,Social,16.0168193861,No,302.173269722,Yes,Male,By_16:00,0.207002582261,0.195845247246,,8.14823663095,3.73848233372,9.07227208372,9383.0,10.330763855,365.578161202,3752.88901963,43421.5314873,No,91308.6849346,19.1200983576,262.030251583,11.9674077025,282.555322634,70.0,30-45,2.0,555.723172181,7.0,Motorcycle_or_truck,Services_or_Retail,392.971000253,0.0,No
Blues,10.0,1473.92368979,327422.596056,Social,491.307896597,Yes,666.430558767,No,Female,By_16:00,0.0454714742955,0.574803917203,7.90062131593,9.93247421226,1.51880040532,3.77462087665,3611.0,5.69106298499,660.635720959,7985.57702959,74001.0907913,Yes,444129.689659,25.7028348818,242.554146754,22.7256918792,241884.757155,70.0,30-45,3.0,874.713326817,13.0,Public_or_other,Industry_or_other,426.996244154,2.0,Yes
Blues,8.0,1533.59105838,340480.046242,Social,511.197019461,Yes,,No,Male,By_16:00,0.848868009401,0.303510552738,9.57715096651,3.12365729362,0.0255906349048,4.55225104699,4694.0,64.7592850029,691.057128787,8042.56088148,80408.889544,Yes,443615.492299,26.2879654745,272.189687564,48.1184730306,261843.589726,70.0,45_and_up,2.0,988.589794765,9.0,Foot_or_bicycle,Services_or_Retail,600.067825235,1.0,Yes
Purples,3.0,312.808755071,41611.6473807,,104.269585024,No,399.077519789,Yes,Female,By_16:00,0.611269974383,0.857634997694,3.04287964012,3.42471507145,6.4701111964,5.06236366229,6097.0,57.0864010369,427.827987248,4846.43117239,53186.9388374,No,159262.866801,20.6840031727,127.510673436,93.7955036061,10986.415946,80.0,30-45,4.0,689.656897483,10.0,Foot_or_bicycle,Public_Sector,529.407913961,3.0,No
Greens,9.0,67.2192874706,6836.30814393,Environment,22.4064291569,No,305.104757928,Yes,Female,By_16:00,0.43992068246,0.191175661283,6.03040120564,5.52877318813,9.87328873249,4.7737904219,6665.0,49.2005609442,522.602233185,4096.25204565,61811.5361173,No,93088.9133101,22.8604950337,243.492017596,57.628012565,534.454496719,90.0,Below_30,4.0,822.951976479,13.0,Motorcycle_or_truck,Hightech,644.198981639,0.0,Yes
Reds,3.0,113.460551655,18460.9996553,Other,37.820183885,No,488.125592181,Yes,Female,After_16:00,0.903622236568,0.0157577598002,7.28812898276,1.79025434889,4.20859849779,8.75569441356,5029.0,44.5027593058,400.732974093,5682.72187,50961.2376003,Maybe,238266.593742,20.0183159655,107.289240488,47.8021054761,1478.18649298,50.0,Below_30,0.0,640.004075158,9.0,Foot_or_bicycle,Industry_or_other,461.063678512,1.0,Yes
Yellows,10.0,-110.592639758,-21174.8218754,Education,-36.8642132526,Yes,574.400482396,No,Female,By_16:00,0.955157454358,0.771488974569,1.26211416442,5.84865063429,5.52037774818,3.06196145946,9738.0,76.131269848,366.062723634,6476.13027122,53215.0296005,Yes,329935.914176,19.1327657079,192.100058517,57.5267692562,1332.10600548,100.0,Below_30,2.0,694.83570623,12.0,Motorcycle_or_truck,Industry_or_other,615.87841344,2.0,Yes
Oranges,8.0,195.178634558,22320.8349832,Military,65.0595448527,No,343.083171482,Yes,Female,After_16:00,0.979427938117,0.612851110753,7.9231043905,3.1825951254,4.71880969126,5.72183908429,6308.0,72.9165534256,408.984920709,4248.80155624,,Maybe,117706.062554,20.2233756013,187.805044051,41.4677250898,4307.80392129,30.0,45_and_up,1.0,628.083746009,9.0,Car,Services_or_Retail,451.378000445,1.0,No
Purples,10.0,311.143709711,41117.0258481,Social,103.714569904,No,396.444066502,Yes,Male,After_16:00,0.874656525673,0.0301660294645,1.00056980504,2.22372726537,1.62408166565,1.81882828707,5129.0,28.6949371453,390.106448077,4744.65356117,49753.4730942,No,157167.897865,19.7511125782,151.580822341,71.8198064016,10870.4265802,,Below_30,1.0,647.379516822,12.0,Foot_or_bicycle,Public_Sector,513.278613806,1.0,Yes
Oranges,8.0,602.184631317,71588.4090256,Other,200.728210439,No,356.643487575,Yes,Male,By_16:00,0.118076553335,0.18416811293,4.29755961057,1.8458517734,3.44577419572,6.46450297441,4672.0,34.2286709929,369.469819513,4305.37451478,45545.7807692,Maybe,127194.57723,19.2215977357,205.613633065,27.7272399748,40502.5426764,50.0,30-45,1.0,583.953619351,10.0,Public_or_other,Public_Sector,431.532866063,0.0,No
Pinks,10.0,125.453660501,29182.2986599,Environment,41.8178868337,No,697.842499214,No,Male,By_16:00,0.785346335499,0.974794673035,0.11570636183,0.630399549846,2.82072634902,4.18825294822,3781.0,64.5750775933,648.40071163,8275.2264154,75060.0284532,No,486984.153709,25.4637136261,247.431910627,31.7723559448,1800.55354607,90.0,45_and_up,4.0,899.532912914,10.0,Motorcycle_or_truck,Public_Sector,492.376045052,0.0,No
Browns,7.0,500.670090832,56861.1681905,Environment,166.890030277,No,340.710395319,Yes,Female,By_16:00,0.422427124809,0.714540890185,1.01633030921,8.36100671906,9.04004517477,3.55117462343,9732.0,91.5893191239,377.55409828,4162.21214975,45138.419647,No,116083.573478,19.4307513566,225.558750011,55.2809148794,28029.1722362,90.0,30-45,1.0,572.6091859,8.0,Foot_or_bicycle,Hightech,397.478915831,0.0,Yes
Purples,8.0,254.540649299,38407.3781862,Education,84.8468830996,No,452.666931101,Yes,Male,By_16:00,0.594636768568,,3.28379378188,0.948544321582,2.52993501956,5.22183030145,6015.0,14.8602996953,511.291755023,5549.25282105,62218.9749077,No,204907.350512,22.6117614312,104.241697316,95.4986160388,7293.84045482,100.0,45_and_up,1.0,801.522678657,14.0,Public_or_other,Student_or_Unemployed,592.186812052,0.0,No
Pinks,8.0,84.08533005,6218.72470774,Social,28.02844335,No,221.87192596,Yes,Male,By_16:00,0.227457759669,0.078739784658,4.61809851695,6.31295785541,6.57961528515,5.33036417095,4145.0,91.4057337213,325.763197033,2870.24565367,39171.5239593,No,49227.1515294,18.0489112423,341.386019001,77.1203088574,823.622079974,70.0,Below_30,5.0,518.388101563,6.0,Foot_or_bicycle,Services_or_Retail,406.028063274,0.0,Yes
Purples,6.0,921.651396744,123100.990741,Healthcare,307.217132248,No,400.697024416,Yes,Female,By_16:00,,0.711833175272,4.07369275577,2.26770144189,5.84403635003,5.85304429289,9503.0,64.058563998,410.441233587,4827.85271133,49121.2793781,No,160558.105375,20.2593492883,160.125450829,24.6124634054,94699.583479,80.0,30-45,2.0,615.426188237,11.0,Car,Industry_or_other,411.918751134,0.0,No
Browns,9.0,400.831923326,64905.3566055,Social,133.610641109,No,485.779845579,Yes,Male,After_16:00,0.729361231672,0.322633468313,0.626238489058,7.25021561608,0.870047528297,5.4397726967,5158.0,80.0294877263,442.657972297,5743.11440039,55003.2507399,No,235982.058371,21.0394384977,,99.2637166753,17995.4140586,70.0,Below_30,3.0,693.32571574,7.0,Public_or_other,Public_Sector,492.71111223,0.0,Yes
Purples,10.0,842.638249935,130047.98306,Financial,280.879416645,No,463.002895026,Yes,Female,By_16:00,0.683748772601,0.182372771902,1.93256564671,5.62275900505,2.25935932249,0.053922245279,6713.0,87.2637505643,472.141038988,5574.31102824,58489.0277798,No,214371.680803,21.7288066628,74.6541449953,43.0680590449,79184.1261115,60.0,Below_30,2.0,750.503212534,11.0,Foot_or_bicycle,Services_or_Retail,558.551975884,0.0,Yes
Purples,8.0,278.61052674,46734.1012913,Financial,92.8701755799,No,503.219693508,No,Male,After_16:00,0.496386702172,0.68481167662,1.42188178375,,1.85953798471,0.0171260791831,6593.0,2.11801924743,,5944.8490341,57825.0899432,No,253230.059934,21.3617894735,70.2801236617,74.1838877322,8727.73968783,60.0,45_and_up,1.0,738.499570274,8.0,Foot_or_bicycle,Services_or_Retail,554.968312729,0.0,No
Greens,10.0,244.869432669,24420.3087497,Healthcare,81.623144223,No,299.183632071,Yes,Female,After_16:00,0.487555040279,0.92152565904,1.27817956498,1.15069574909,1.53056178242,9.94678932941,9462.0,95.9845358506,491.294719562,3974.42575983,58724.2909444,No,89510.8456991,22.1651690623,235.779262904,95.9590275539,6753.96081706,80.0,30-45,2.0,783.70516808,12.0,Car,Services_or_Retail,623.243114534,2.0,Yes
Greens,5.0,73.1226486551,7468.86883575,Environment,24.3742162184,No,306.424984862,Yes,Male,After_16:00,0.239590471843,0.433207973605,5.44345407747,9.50972253224,9.85855996143,2.9675290687,6891.0,36.3226490561,529.429924529,4123.10969768,63005.2957847,No,93896.2713478,23.0093442872,260.206790215,59.5213905908,628.476632479,90.0,45_and_up,1.0,842.81806273,14.0,Public_or_other,Services_or_Retail,671.377264335,1.0,No
Pinks,7.0,289.245300918,69928.4423681,Healthcare,96.4151003062,No,725.285169502,No,Female,After_16:00,0.2221360486,0.674118782394,2.01949025737,7.2307036072,1.62591753993,7.2646288434,7275.0,86.1962745897,623.294778003,8499.44125103,73618.1153573,No,526038.5771,24.965872266,256.837950059,65.8588960534,9402.28666735,80.0,45_and_up,2.0,881.856539665,7.0,Car,Student_or_Unemployed,496.725445024,1.0,Yes
Purples,1.0,206.192224204,25376.720975,Financial,68.7307414014,No,369.219369057,Yes,Male,By_16:00,0.210336127318,0.00390529446304,3.70639902307,8.71944222599,4.23146293033,2.37563498784,3190.0,10.4622401996,429.207977607,4550.60964578,51214.7849766,No,136322.942487,20.7173351956,153.757781454,80.6300710421,4802.64555499,60.0,45_and_up,1.0,653.674714449,8.0,Public_or_other,Hightech,460.931195394,1.0,Yes
Blues,1.0,1145.60646945,118332.71198,Education,381.868823149,Yes,309.877907824,Yes,Male,After_16:00,0.607974798884,0.160076487809,7.06173775019,5.52157224622,4.64029612951,0.375039922073,4666.0,32.090649032,78.2915444392,3255.36216712,22747.6650761,Yes,96024.3177572,8.84825092542,462.74880089,50.4704003688,146215.666916,100.0,30-45,2.0,345.285334864,13.0,Car,Services_or_Retail,487.670308172,1.0,No
Reds,2.0,133.150446714,19454.9159824,Foreign_Affairs,44.3834822381,No,,Yes,Female,After_16:00,0.909447402461,0.672370658256,2.98808787484,0.744892011862,9.98884772416,6.67171237292,4545.0,1.65777755901,394.447276398,5172.26309474,51373.4110915,Maybe,192139.197745,19.8606967752,127.91046817,50.8932061959,2024.27697781,40.0,45_and_up,1.0,667.660200664,10.0,Foot_or_bicycle,Services_or_Retail,537.647932973,1.0,No
Greens,7.0,221.798750893,22894.8129766,Financial,73.9329169642,No,309.670089003,Yes,Male,By_16:00,0.661235587206,0.24623005488,,6.98364067124,6.50040522916,3.01852429053,5426.0,59.811970382,496.517245314,4089.73538066,60511.7676623,No,95895.5640233,22.2826669255,258.607368368,38.0897320108,5550.0091278,60.0,Below_30,,815.35419325,12.0,Motorcycle_or_truck,Public_Sector,675.043327133,3.0,Yes
Greens,5.0,301.757891272,28027.7757622,Education,100.585963757,No,278.644998916,Yes,Female,After_16:00,0.839560806053,0.474633427104,9.96909280075,6.50753356749,8.7480134936,6.02786917705,4934.0,99.9473736156,556.650846283,3899.75168173,63505.4741756,No,77643.0354211,23.5934492239,257.609347907,90.1522104861,10228.1220688,100.0,Below_30,4.0,838.338120055,13.0,Motorcycle_or_truck,Student_or_Unemployed,618.975717018,,No
Browns,3.0,111.653001225,11418.3705989,Social,37.2176670749,No,306.799740455,Yes,Female,After_16:00,0.120452489471,0.276822042419,4.37235570978,3.38286153041,6.36443451745,3.03236560198,8404.0,28.0914977426,380.456763403,3828.91093135,44927.2111225,No,94126.0807432,19.5053009052,246.930675871,90.5466834083,1432.37240957,70.0,Below_30,1.0,574.723114642,7.0,Motorcycle_or_truck,Services_or_Retail,403.264107067,0.0,Yes
Greens,10.0,571.563617901,59932.9223824,Environment,190.521205967,No,314.573498935,Yes,Female,By_16:00,0.237415834796,0.0451995977201,2.59246767033,9.33612291468,2.00362474192,2.1530157607,6710.0,57.6016298262,517.44068174,4180.61635283,61469.8581771,No,98956.4862322,22.7473225181,233.175246078,60.7981818728,36498.8511291,90.0,30-45,1.0,817.302966851,15.0,Car,Public_Sector,640.298006782,0.0,No
Greens,10.0,31.2707963052,3178.3702225,Healthcare,10.4235987684,No,304.920622245,Yes,Female,After_16:00,0.29204459372,0.515183776151,7.27406769758,1.77618588088,2.89327287814,4.84008102445,9693.0,44.7068201611,504.693335975,4058.5928944,60166.2961249,No,,22.4653808331,237.336418775,40.6125493813,129.075010053,80.0,30-45,4.0,802.263426966,11.0,Foot_or_bicycle,Industry_or_other,635.094724728,0.0,Yes
Yellows,2.0,966.780441567,66326.2005508,Environment,322.260147189,Yes,205.815708611,Yes,Female,After_16:00,0.330545102479,0.905062740669,0.868695597164,3.34764019353,6.07340049697,8.92857372062,3400.0,10.5857683346,355.674685367,2769.50645684,40640.6571478,Yes,42360.105911,18.8593394732,349.74830657,77.2064983379,104183.862613,90.0,Below_30,1.0,529.554337084,14.0,Car,Student_or_Unemployed,377.731098785,0.0,Yes
Browns,2.0,577.516588315,100469.6425,Financial,192.505529438,No,521.905229388,No,Male,After_16:00,0.625781059032,0.93884166237,0.998468394391,5.1494471007,5.97998537123,1.94227808621,5335.0,8.13668495975,468.592516894,6156.23732767,57717.9930062,No,272385.068463,21.6469978725,38.7850164123,47.9787199292,37260.8843938,60.0,30-45,2.0,720.84123934,,Public_or_other,Industry_or_other,493.834902393,0.0,Yes
Yellows,9.0,968.718921341,79518.8108506,Environment,322.906307114,Yes,246.25970165,Yes,Male,After_16:00,0.99988680263,0.711074013729,4.57234350499,6.76539415726,6.3691773871,2.68857003888,6004.0,38.2701355731,586.473557147,3635.54413079,65283.7053158,Yes,60643.8406566,24.2172161312,292.289430162,6.18079553824,104601.389481,90.0,30-45,3.0,860.700124119,11.0,Foot_or_bicycle,Hightech,616.495905044,1.0,No
Greens,8.0,526.341704416,52558.1376898,Healthcare,175.447234805,No,299.566634653,Yes,Female,By_16:00,0.713875392452,0.0740146622993,7.50088406028,4.23946075374,6.76863392349,6.461628736,8867.0,99.6253617108,475.433458683,3946.53326389,58005.3945199,No,89740.1685972,21.8044366743,249.697425132,68.275580951,30967.1794356,80.0,30-45,7.0,781.283407502,12.0,Public_or_other,Student_or_Unemployed,646.873262443,0.0,Yes
Whites,9.0,128.635999256,22502.4147956,Education,42.8786664186,No,524.792785669,No,Male,By_16:00,0.00252680620179,0.726337187458,7.43584501557,3.736903565,9.72807623679,7.66835720511,9819.0,85.6986577157,396.654255733,6041.23636816,50995.2943195,No,275407.467891,19.9161807517,117.610463352,61.1234580167,1891.45870026,100.0,30-45,2.0,634.282815346,11.0,Car,Services_or_Retail,449.629413239,0.0,No
Whites,10.0,772.83810522,126737.058905,Financial,257.61270174,No,491.967430367,Yes,Male,After_16:00,0.463601700729,0.013312317431,5.5496565951,5.15613161959,3.75460212585,7.04537318554,3406.0,24.2694514571,480.948137721,5881.57057911,58310.0798725,No,242031.952542,21.9305298094,20.7149548714,87.7813467057,66631.9167995,60.0,45_and_up,2.0,731.414904782,7.0,Motorcycle_or_truck,,498.729675594,4.0,Yes
Pinks,7.0,214.366758276,49890.0604556,Healthcare,71.4555860919,No,698.196784663,No,Female,By_16:00,0.269535671221,0.157450459665,2.14419192635,2.80405173777,2.32530456502,,4952.0,62.5982127385,681.134521736,8344.23689011,78082.1350229,No,,26.0985540162,268.672418258,42.0998162823,5187.35636983,80.0,45_and_up,1.0,937.667442479,7.0,Public_or_other,Student_or_Unemployed,509.653388902,1.0,No
Whites,3.0,817.776504164,91392.0947095,Education,272.592168055,No,335.27043481,Yes,Female,By_16:00,0.403657418443,0.923074526247,4.66459263349,8.89532262227,6.07654413208,9.47686182801,6889.0,12.8389895661,297.122034848,3946.9484178,41177.1761033,No,112406.264458,17.237228166,261.489843396,68.3012448717,74589.0822528,100.0,30-45,3.0,555.454612316,10.0,Foot_or_bicycle,Public_Sector,509.035474943,0.0,No
Purples,10.0,337.929396167,55734.0168985,Healthcare,112.643132056,No,494.783977339,Yes,Female,After_16:00,0.378492154879,0.422333328985,4.59809373831,,2.11736137513,9.75762557471,5699.0,48.5099856043,374.724288809,5697.28835101,51556.5266352,No,244811.184231,19.3577965897,144.830666736,48.6821331549,12811.1183314,80.0,45_and_up,1.0,672.974951481,12.0,Foot_or_bicycle,Public_Sector,572.489387639,0.0,Yes
Browns,4.0,181.447542735,22252.3883476,Financial,60.482514245,No,367.914406757,Yes,Male,By_16:00,0.186979012331,0.117427038029,2.27965973318,2.96729911119,1.73592146253,1.96117287269,8874.0,34.0318875387,410.099456747,4499.34298106,48966.0882253,No,135361.010699,20.2509124917,174.202062267,19.2495532567,3728.61704364,60.0,45_and_up,4.0,621.176316328,6.0,Car,Industry_or_other,430.59072916,0.0,No
