"Vote","Occupation_Satisfaction","Avg_monthly_expense_when_under_age_21","AVG_lottary_expanses","Most_Important_Issue","Avg_Satisfaction_with_previous_vote","Looking_at_poles_results","Garden_sqr_meter_per_person_in_residancy_area","Married","Gender","Voting_Time","Financial_balance_score_(0-1)","%Of_Household_Income","Avg_government_satisfaction","Avg_education_importance","Avg_environmental_importance","Avg_Residancy_Altitude","Yearly_ExpensesK","%Time_invested_in_work","Yearly_IncomeK","Avg_monthly_expense_on_pets_or_plants","Avg_monthly_household_cost","Will_vote_only_large_party","Phone_minutes_10_years","Avg_size_per_room","Weighted_education_rank","%_satisfaction_financial_policy","Avg_monthly_income_all_years","Last_school_grades","Age_group","Number_of_differnt_parties_voted_for","Political_interest_Total_Score","Number_of_valued_Kneset_members","Main_transportation","Occupation","Overall_happiness_score","Num_of_kids_born_last_10_years","Financial_agenda_matters"
"Whites",1,730.593941381429,118525.860620362,"Social",NA,"No",486.69659262264,"Yes","Male","By_16:00",0.0588838595431298,0.0301173783373088,4.70405177446082,2.85007866332307,9.37147072516382,2.01335630612448,5172,92.8491756087169,482.540704893134,5832.04733601267,58509.2955919489,"No",236873.573270488,21.9668091650365,22.6901675119011,15.4307558201253,59561.0321119327,70,"Below_30",1,735.830144229418,7,"Car","Student_or_Unemployed",505.747701126668,0,"Yes"
"Pinks",10,168.175331897665,38717.0878171069,NA,56.0584439658884,"No",690.655770621573,"No","Male","By_16:00",0.262783565558493,0.132793753640726,0.436714426614344,2.49960630200803,1.58860661555082,2.7512694010511,5385,18.4300523251295,662.169677928329,8230.89706207238,75709.2473775704,"No",477005.393492878,25.7326578092573,251.260071245342,NA,3208.60758384253,90,"Below_30",1,904.029701170205,8,"Car","Public_Sector",478.022827945104,0,"No"
"Reds",7,72.6932718794926,10965.1999671386,"Foreign_Affairs",24.2310906264975,"No",452.526059852534,"Yes","Female","By_16:00",0.423124153167009,0.448328333906829,2.28185476269573,1.45825821207836,8.93227536929771,8.56204880867153,9309,24.6392203727737,426.811833265286,5378.88426505591,52522.8600885327,"Maybe",204779.834845659,20.6594248048024,94.1594272449405,96.2409859523177,621.376843576034,40,"Below_30",2,661.665221354809,9,"Foot_or_bicycle","Industry_or_other",464.563930861595,1,"No"
"Greens",1,664.935808869941,64866.2744477152,"Financial",221.645269623314,"No",292.658059240134,"Yes","Female","By_16:00",0.610781089402735,0.348633256042376,2.97319378471002,0.138863166794181,7.01404937310144,9.11058763973415,NA,44.9932313757017,521.023479040301,3968.62755048194,61392.5903784158,"No",85648.7396382017,22.8259387329481,251.440098795976,40.844665421173,49358.2708160147,NA,"45_and_up",3,818.524438106142,9,"Car","Public_Sector",640.675002091716,0,"Yes"
"Browns",10,125.080585188802,21419.0970852111,"Healthcare",41.6935283962672,"No",513.727139656733,"No","Female","By_16:00",0.634345690021291,0.343936221441254,0.0717506022192538,8.12498480081558,0.568060493096709,5.11492065386847,8367,NA,436.197054082072,6009.66550473148,54654.391288215,"No",263915.574019889,20.8853310742749,68.4491470997686,71.8304895563051,1790.04383852661,80,"45_and_up",4,683.629749323991,8,"Motorcycle_or_truck","Student_or_Unemployed",479.359373368905,NA,"Yes"
"Purples",4,106.754500584009,13060.5098911402,"Environment",35.5848335280029,"No",367.024616845894,"Yes","Male","By_16:00",0.147577716968954,0.705353592988104,4.93957449449226,6.75461378879845,7.78136306675151,5.93032976845279,8531,10.5457258876413,425.712495122562,4521.67115870407,53441.5676858673,"No",134707.069370875,20.6328014366097,168.277673673028,49.0619796561077,1311.86521074368,90,"45_and_up",5,705.607828809724,15,"Car","Industry_or_other",571.528243029656,0,"Yes"
"Pinks",6,498.53635480622,120910.413327843,"Financial",166.178784935407,"No",727.592354071195,"No","Female","After_16:00",0.0490143648348749,0.256725176703185,4.72378051606938,9.68072674935684,3.0034275026992,2.973600870464,9375,10.9803291736171,664.488932800957,8604.90140631387,76837.1336473621,"No",529390.633702864,25.7776828439051,280.933956061622,80.6313612032682,27791.5673475436,60,"30-45",1,916.645992407876,7,"Foot_or_bicycle","Student_or_Unemployed",491.693434959791,0,"No"
"Reds",NA,109.90935585966,15929.9608795884,"Foreign_Affairs",36.63645195322,"No",434.811779806869,"Yes","Female","By_16:00",0.657839561114088,0.910307528451085,0.479182472918183,9.14089888101444,9.91276848129928,6.72451003454626,3025,18.3973456267267,443.301786256933,5234.72137058255,54158.8876480167,"Maybe",189061.283858817,21.0547331081857,86.819328445713,48.1062846723944,1388.86606367382,40,"30-45",1,688.168970193345,9,"Public_or_other","Public_Sector",491.432369162838,1,"Yes"
"Pinks",3,795.879044125846,95615.9104273572,"Social",NA,"No",360.416238370908,"Yes","Female","After_16:00",0.254423558013514,0.558543249266222,9.4366801274009,5.86394783109426,7.76364014251158,9.02142906095833,4421,72.5266652414575,389.297971922271,4382.75832755363,50273.7879996523,"No",129899.864881435,19.7306353653974,189.758238425374,67.3317664535716,70655.6766678942,70,"Below_30",4,669.080976688116,8,"Foot_or_bicycle","Hightech",565.342356241963,1,"Yes"
"Greens",9,220.378745327671,20652.0440960031,"Financial",73.4595817758903,"No",281.134789999324,"Yes","Male","After_16:00",0.83184191188775,0.357206617947668,8.04214073810726,6.847075864207,4.83371834037825,0.829103607684374,5437,12.9659811267629,517.419613930444,3846.18712785413,60700.916780062,"No",79036.7701479642,22.7468594300498,256.004612822831,10.889826156199,5479.7697364646,60,"30-45",2,809.618441007723,8,"Car","Hightech",631.654618940781,0,"No"
"Browns",NA,480.756126848328,77688.9134979698,"Education",NA,"No",484.79203379438,"Yes","Male","After_16:00",0.179220681544393,0.381233241176233,2.90721397148445,6.27097906079143,6.6639741929248,1.87265375163406,9383,91.8332041008398,454.916345146839,5757.75302823747,54817.6766443373,"No",235023.316030491,21.3287680175588,74.452005308978,7.38406323362142,25850.9690980834,100,"45_and_up",2,679.271402230849,10,"Foot_or_bicycle","Hightech",442.734976438512,0,NA
"Purples",9,300.574340631244,40770.5752267746,"Healthcare",100.191446877081,"No",406.926703801308,"Yes","Male",NA,0.317094583297148,0.619719060137868,1.55068585649133,6.1272081406787,2.5818849587813,6.15248545072973,6846,53.6325945984572,418.383691133312,4906.03442027971,51492.5922363013,"No",165589.342266598,20.4544296213146,124.980337950382,63.1024667294696,10148.5174742001,80,"45_and_up",1,658.632405030854,11,"Car","Hightech",482.788825261485,1,"No"
"Greens",7,233.667865617066,20909.6520105825,"Social",77.889288539022,"No",268.453498584814,"Yes","Female","By_16:00",0.575489624170586,0.5782512484584,4.4118976732716,2.33443710487336,8.10155473882332,4.89722775993869,4530,92.1037806430832,485.508196657638,3655.55137916341,58065.8748826023,"No",72067.2809024265,22.0342505354196,269.663133709321,50.6955441785976,6154.63055765404,70,"30-45",3,782.531198025343,13,"Public_or_other","Public_Sector",637.456942349976,0,"Yes"
"Yellows",8,-723.543224062828,-138193.369439906,"Education",-241.181074687609,"Yes",572.985959279356,"No","Female","After_16:00",0.694771642331034,0.39995500841178,8.30353402765468,7.18024139525369,3.26073485426605,NA,9925,80.349572119303,NA,6434.33768216645,53676.7689507475,"Yes",328312.909531283,18.7680325203908,247.821641102349,11.4504468627274,57937.1297127826,100,"30-45",3,716.854694147534,13,"Motorcycle_or_truck","Industry_or_other",685.081916003591,0,"No"
"Purples",4,391.586357398738,53602.4619065806,"Social",130.528785799579,"No",410.656251632376,"Yes","Male","By_16:00",0.00338043714873493,0.585257966304198,1.33351994212717,6.57790858531371,0.241779335774481,7.18933125492185,4623,28.4831368131563,380.708059390661,4867.97863510508,47775.697498776,"No",168638.557004753,19.5117415775902,157.37145052452,50.0370196998119,17178.2927081121,70,"45_and_up",2,608.439758392501,10,"Public_or_other","Student_or_Unemployed",449.473759555336,0,"Yes"
"Browns",10,574.149010963973,63518.5827292657,"Education",191.383003654658,NA,331.892495761443,"Yes","Female","After_16:00",0.276908091502264,0.762137150624767,1.28775677876547,6.76983607700095,1.46460532210767,1.74194478197023,5513,31.1390362447128,379.583476398959,4078.09191041235,45943.1691191949,"No",110152.62874276,19.4829021554531,217.702135486446,97.3333792295307,36828.8370915333,100,"Below_30",1,590.777825712026,10,"Car","Industry_or_other",431.926894753638,0,"Yes"
"Browns",2,874.897350313979,86235.065804259,"Financial",291.63245010466,"No",295.697772224289,"Yes","Female","After_16:00",0.192207768559456,0.318297723075375,0.411221634130925,2.16585909249261,5.82190544577315,4.91832201136276,8712,50.0637795776129,368.034054366551,3693.04583097599,43247.1425526204,"No",87437.1724984075,19.1842136760033,270.49064285383,39.2976481933147,85351.1184041515,60,"30-45",0,551.616862575878,5,"Motorcycle_or_truck","Student_or_Unemployed",381.632872847108,0,"Yes"
"Blues",1,1320.27928569059,287970.212623817,"Social",440.093095230197,"Yes",654.339310806933,"No","Male","After_16:00",0.438732382375747,0.227246538503096,5.93602732056752,3.16454289248213,7.40377486217767,8.34603206720203,9990,95.2225687680766,466.164917173268,7475.72294241587,55737.4052559592,"Yes",428159.933667292,21.590852627288,240.806015767079,30.2343084244058,194132.025564525,70,"30-45",1,644.122434762285,11,"Car","Public_Sector",318.2801564513,1,"No"
"Browns",6,288.879177163194,31025.1463601848,"Healthcare",96.293059054398,"No",322.19504359767,"Yes","Male","After_16:00",0.885261053452268,0.534806650364771,0.803398669231683,1.23873246368021,7.54288312746212,8.07843388291076,8372,97.5805318215862,405.361427145159,4032.67329026702,47700.6763881973,"No",103809.646118904,20.1335895246019,214.639120436969,76.5382883138955,9378.64628110818,80,"Below_30",2,609.967538256154,8,"Foot_or_bicycle","Student_or_Unemployed",425.845498931487,0,"Yes"
"Yellows",1,83.3196943133731,5976.28565878697,"Healthcare",27.773231437791,"Yes",215.181502093956,NA,"Male","By_16:00",0.105734970420599,0.0679427606519312,8.47781616495922,1.69692029710859,6.51680569397286,0.646034791134298,5264,42.3815062036738,347.330964807678,2846.47695055492,46484.6193295653,"Yes",46303.0788434114,18.6368174538379,357.937695220614,71.5383225586265,809.125615934895,80,"30-45",3,661.073770913561,11,"Public_or_other","Industry_or_other",653.915504754511,0,"Yes"
"Purples",1,467.445772808974,56785.33300451,"Financial",155.815257602991,"No",364.440131718011,"Yes","Male","After_16:00",0.153521123109385,0.266395659185946,7.83413301920518,9.42378012696281,5.656137841288,5.67132275551558,3248,24.7294862056151,453.691854618709,4551.78502641752,53740.5583607717,"No",132816.609606641,21.3000435356059,143.663938163333,27.1539944689721,24444.2097594896,60,"Below_30",1,689.325981286656,12,"Motorcycle_or_truck","Student_or_Unemployed",489.118597916035,1,"No"
"Greys",10,158.963763870252,22620.436978681,"Foreign_Affairs",52.9879212900839,"No",426.897987842263,"Yes","Male","After_16:00",0.662740760250017,0.569081572815776,6.80248783435673,1.462608857546,8.70484499959275,7.26732724579051,7953,3.83644504472613,475.616388762901,5220.21265594843,55242.0647231914,"Maybe",182241.892023773,21.8086310611854,102.788587229722,71.5540118282661,2870.70772393421,40,"45_and_up",2,686.733414515203,8,"Motorcycle_or_truck","Public_Sector",431.977731688731,1,"Yes"
"Oranges",5,509.356774204142,59638.96134477,"Military",169.785591401381,"No",351.260438842427,"Yes","Male","By_16:00",0.0527021193411201,0.83263727533631,4.36441936763003,4.44009399507195,6.59833303419873,7.80154449865222,4065,65.5804783571512,433.490508059192,4379.58540454265,52006.8417821717,"Maybe",123383.895895774,20.820434867197,163.052364479674,25.8632543263957,29006.932638918,30,"45_and_up",3,672.140841944364,6,"Motorcycle_or_truck","Student_or_Unemployed",493.746681613697,0,"No"
"Oranges",4,257.764918113002,41291.2554108592,"Other",85.9216393710008,"No",480.568756754836,"Yes","Male","By_16:00",0.231700946809724,0.897936810506508,8.63535137847066,1.40358505304903,1.25374966766685,9.99995939666405,5152,83.5563346277922,357.285885724273,5520.2593389969,49187.6075792176,"Maybe",230946.329968888,NA,149.658714249196,87.8622207790613,7478.44975157131,50,"Below_30",2,639.941734923927,8,"Car","Hightech",540.655124193197,4,"No"
"Yellows",9,1008.14052133958,179010.078933071,"Financial",336.046840446528,"Yes",532.693831298067,"No","Male","After_16:00",0.395215899217874,0.281613902188838,0.610964379739016,9.95807130122557,1.98399784509093,5.22907978855073,4086,66.5403239428997,252.500984291607,5831.94028156388,43276.8853968593,"Yes",283762.717903013,15.8902795536015,272.651472318894,69.2519452888519,113273.525814541,60,"45_and_up",3,585.32486728494,8,"Motorcycle_or_truck","Student_or_Unemployed",609.609196585373,0,"No"
"Pinks",10,247.902689120276,57948.2077794393,"Social",82.6342297067588,"No",701.261547243534,"No","Female","After_16:00",0.594369407044724,0.735637634992599,9.83405765378848,1.62602875381708,3.59644668642431,3.10895986389369,NA,40.0403231615201,649.65068453971,8311.91684151476,75266.2036632482,"No",491767.757642395,25.4882460075171,250.862851675449,24.8350288020447,6921.05014893613,70,"45_and_up",2,902.044435960774,8,"Car","Services_or_Retail",494.465330301364,2,"Yes"
"Browns",8,794.661585470382,128628.387086076,"Healthcare",264.887195156794,"No",485.596848159978,"Yes","Female","After_16:00",NA,0.778436698252335,2.57381886709481,7.3593793134205,2.06329779699445,5.67314023151994,5780,92.863153712824,460.856449880025,5777.68138135983,55800.9834641114,"No",235804.298942904,21.4675673954928,54.9460153807762,83.276949590072,70440.1133531903,80,"45_and_up",0,695.446164816493,8,"Foot_or_bicycle","Student_or_Unemployed",NA,0,"Yes"
"Browns",5,183.069403042687,19365.6059863186,"Healthcare",61.0231343475624,"No",317.348595632931,"Yes","Female","By_16:00",0.435834163567051,0.35717803100124,9.21630692202598,6.16677432553843,3.93245021346956,8.94871171796694,7639,16.2662730785087,359.067960735376,3891.62187780007,42764.0700677739,"No",100710.131150194,18.9490886518422,262.003242133417,57.6502990443259,3794.84605994821,80,"45_and_up",0,542.802699946523,8,"Public_or_other","Hightech",375.813351442782,1,"No"
"Pinks",10,589.01028354836,130513.046164329,"Social",196.336761182787,"No",664.740751441976,"No","Female","After_16:00",0.0834199110977352,0.998832992045209,0.55481614312157,5.89899503160268,5.63115536700934,0.510869242716581,3464,98.3638334786519,619.544726460127,7886.49696734002,71210.0912177448,"No",441880.266627643,24.8906554043908,209.63832184013,43.8517635455355,38754.4605529294,70,"Below_30",1,848.975640402249,6,"Foot_or_bicycle","Services_or_Retail",449.822622887874,1,"No"
"Greens",6,214.655323413548,22071.7538532124,"Social",71.5517744711828,"No",308.472487458739,"Yes","Female","By_16:00",0.0758348053786904,0.992307791253552,5.96530845155939,8.56134881032631,9.53326222719625,1.12651215167716,9092,62.1837506303564,NA,4080.10685936374,59729.1516639546,"No",95155.2755189818,22.308989048995,235.970828967552,89.7876006318256,5201.20820444619,70,"30-45",2,797.67870681049,11,"Foot_or_bicycle","Student_or_Unemployed",637.819129830511,3,"No"
"Oranges",7,698.696999476596,90185.8036739418,"Military",232.898999825532,"No",387.23139103861,"Yes","Male","After_16:00",0.894309700932354,0.655012116534635,1.89398804213852,3.25154595309868,6.55507024377584,6.2319897999987,9694,85.004030354321,460.10996968447,4792.53384975504,51404.4764283018,"Maybe",149948.150205697,21.4501741178124,193.123094034547,86.2535786116496,54484.8431195588,30,"30-45",2,627.012224991358,5,"Motorcycle_or_truck","Student_or_Unemployed",348.380226342948,0,"Yes"
"Greens",7,170.953848524869,13743.1587269812,"Education",56.9846161749564,"No",241.173138462255,"Yes","Male","After_16:00",0.275350371841341,0.752461252966896,5.63920722808689,3.19055014988407,7.7519822283648,2.88846208713949,8481,51.4058040920645,477.854836852121,3367.44105832679,56171.6394475457,"No",58164.4827157338,21.8598910530707,279.037451756074,24.1338588297367,3314.23109678206,100,"Below_30",3,755.128170176562,15,"Motorcycle_or_truck","Services_or_Retail",601.883006326855,0,"No"
"Reds",2,627.301371163352,95170.0071178563,"Foreign_Affairs",209.100457054451,"No",455.14012000975,"Yes","Female","By_16:00",0.326420952100307,0.56810829648748,5.54576642112806,7.6070122118108,8.104387531057,1.80502925766632,4033,28.7914677755907,NA,5353.76605352548,51194.66587769,"Maybe",207152.52884249,20.029538854252,108.68745409846,23.3862736960873,43942.1015974346,40,"Below_30",1,653.593189530632,8,"Foot_or_bicycle","Public_Sector",494.029986974135,2,"No"
"Blues",8,1754.75133754098,304576.417286511,"Education",584.91711251366,"Yes",NA,"No","Female","After_16:00",0.588136648060754,0.0709349990356714,8.11252601677552,0.52801193902269,1.04788934579119,6.60374843282625,3154,24.2245865752921,593.979876746347,6395.13203090487,59537.5842951342,"Yes",271146.431266499,24.3717023768621,374.867737696447,99.3600110523403,342722.945623831,100,"45_and_up",1,655.501465842046,16,"Foot_or_bicycle","Hightech",137.695707992422,0,NA
"Greys",8,337.061265855859,50884.404363704,"Military",112.353755285286,"No",452.894558214805,"Yes","Female","After_16:00",0.592329802690074,0.89676489494741,2.61520416243002,1.32982088252902,1.90806844271719,8.84322100086138,4334,30.6320217903703,505.362998119138,5539.67157838632,56881.9098585539,"Maybe",205113.480860583,22.4802802055299,128.473623121267,71.0301132872701,12745.7200819913,30,"Below_30",2,690.413165419384,6,"Car","Hightech",380.594022581358,9,"Yes"
"Pinks",3,891.090767261029,210879.444773382,"Social",297.030255753676,"No",709.959476142597,"No","Male","By_16:00",0.460644645383582,0.01517348526977,0.495774545706809,4.17581900721416,2.1558928466402,1.7277431814,7820,18.5710534686223,646.988137382797,8393.57103619156,75634.1701258708,"No",504042.45776467,25.4359614990823,256.642314937611,15.1986801065505,88534.0030888481,70,"45_and_up",2,909.933272146232,8,"Motorcycle_or_truck","Public_Sector",513.29600177491,0,"No"
"Browns",2,1011.99123040848,166030.757154694,"Healthcare",337.330410136159,"No",492.19030412253,"Yes","Male","By_16:00",0.96722650853917,0.323595282621682,8.10819324338809,2.94533136533573,NA,8.69870733236894,5889,7.99879760015756,447.23158263457,5816.36620649444,54454.6691146036,"No",242251.295472228,NA,74.34617045532,45.3687920467928,114139.136012766,80,"Below_30",2,675.834135951953,8,"Foot_or_bicycle","Industry_or_other",448.213362337175,4,"Yes"
